"thumbnail","id","title","description","rating","rating/accuracy","rating/checking","rating/cleanliness","rating/communication","rating/guestSatisfaction","rating/location","rating/reviewsCount","rating/value","price/breakDown/basePrice/description","price/breakDown/basePrice/price","price/breakDown/cleaningFee","price/breakDown/earlyBirdDiscount","price/breakDown/earlyBirdDiscount/description","price/breakDown/earlyBirdDiscount/price","price/breakDown/serviceFee","price/breakDown/specialOffer","price/breakDown/specialOffer/description","price/breakDown/specialOffer/price","price/breakDown/taxes","price/breakDown/taxes/description","price/breakDown/taxes/price","price/breakDown/total/description","price/breakDown/total/price","price/breakDown/totalBeforeTaxes","price/discountedPrice","price/label","price/originalPrice","price/price","price/qualifier","coordinates/latitude","coordinates/longitude","url"
"https://a0.muscache.com/im/pictures/miso/Hosting-1379327870166672654/original/7676fbb8-7e04-4476-8541-7adcda307f91.jpeg?im_w=720&width=720&quality=70&auto=webp","1379327870166672654","One-Bedroom Apartment for Rent +","Apartment Information:- Size: 50m2- Fully furnished - Free utilities: swimming pool, gym, central amusement park,...- Modern apartment, 24/7 security, near airport, coffee shop, supermarket , convenient store,...",,,,,,,,,,"5 nights x $409.24","$2,046.21",,,,,,,,,,,,"Total (calculated price, may vary)","$2,046",,,"$2,047 for 5 nights",,"$2,047","for 5 nights","10.8648762","106.6647812","https://www.airbnb.com/rooms/1379327870166672654?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1528811919552307596/original/d683dfcf-6df7-4b57-b362-69387ea43195.jpeg?im_w=720&width=720&quality=70&auto=webp","1528811919552307596","7 Cozy Apartments | Balcony | Lift & Laundry","Located in the heart of District 1 and surrounded by  tons of bars, restaurants, coffee shops and street food stalls, it is easy to get a Grab to Ben Thanh Market, it is simple for visitors to here to have fun, try unfamiliar cuisines and explore a new place during  the stay in Saigon.The spaceIt is hard to find a comfortable accommodation w 7 ensuite studios with a stunning design near the ""Western Street"". It is designed to accommodate up to 14 guests. The interiors offer excellent functionality, fully equipped kitchenettes, and comfortable bedrooms. An unit provides guests with the highest comfort and perfect vantage point for everyone wishing to admire the amazing view of town. • FREE Laundry• FREE Wifi/ Netflix• FREE Towels/Shower Gel/ToothbrushWe provide best comfortable private vehicles with experienced driver who are well known in airport arrival and departure services. Furthermore, we're happy to offer FREE Airport Transfer for those who book tours with us.Guest accessThe place:- Our friendly staff will help with check-in, assist with luggage, and make sure you get to your home safely- WIFI- Smart TV- Having the most essential cooking tools in the kitchen- Air Conditioning - Private bathroom with shower- Hairdryer- Fan- Mini fridge- Washer & Dryer in the laundry room- Rooftop common space w a pool - Check-in time: 2PM & Check-out time: 11AM (flexible)",,,,,,,,,,"5 nights x $468.91","$2,344.55",,,,,,,"Special offer","-$398.40",,,,"Total","$1,946.15",,"$1,947","$1,947 for 5 nights, originally $2,345","$2,345","$1,947","for 5 nights","10.770997646016335","106.6977155705958","https://www.airbnb.com/rooms/1528811919552307596?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1249794373875994144/original/dc166d83-8318-41f1-bc51-77f6050246b5.jpeg?im_w=720&width=720&quality=70&auto=webp","1249794373875994144","三寝室。3BR、Vinhomes Landmark 81","Landmark 81 is a skyscraper in  the Vinhomes Central Park project complexThe Landmark 81 building is located right on the banks of the Saigon river. Level B2, B3 is the parking basement.B1, 1st, 2nd, 3rd floor: Shopping center, cinema, indoor ice skating rink, gym…4th floor: Club house for residents including swimming pool, gym, spa, bar and outdoor lounge system.5th floor: 5-star standard lounge and community house for residents, high-class restaurants.6th to 40th floor: Modern apartment block with 1 – 4 room apartment",,,,,,,,,,"5 nights x $522.03","$2,610.17",,,,,,,"Special offer","-$450.00",,,,"Total","$2,160.17",,"$2,161","$2,161 for 5 nights, originally $2,611","$2,611","$2,161","for 5 nights","10.7951119","106.722096","https://www.airbnb.com/rooms/1249794373875994144?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1025640062839694542/original/2741f897-7cc9-4e3f-af48-6df08bbc1900.jpeg?im_w=720&width=720&quality=70&auto=webp","1025640062839694542","Gem Villa 15, large 8 bedroom villa, large pool","Located in the green-lined Song Huu Dinh street, of the center of Thao Dien, Gem Villa 15 takes on the vibrant colors of the tropics combined with the contemporary Indochine spirit. Gem Villa 15 is the place where you can light run, afternoon bike ride through the green alleyways of Thao Dien. Or evenings, weekends can wander to explore a variety of beautiful cafes, delicious restaurants from Europe, Asia, America, small pub bars or, art shops in District 2.",,,,,,,,,,"5 nights x $491.09","$2,455.43",,,,,,,,,,,,"Total (calculated price, may vary)","$2,455",,,"$2,456 for 5 nights",,"$2,456","for 5 nights","10.80645","106.73277","https://www.airbnb.com/rooms/1025640062839694542?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-780230956216595152/original/d859d053-b029-4b18-aad3-210e22d0924c.jpeg?im_w=720&width=720&quality=70&auto=webp","780230956216595152","Landmark 81*Sky View~Bathup  4BR * Gym&Pool","Welcome to Somi Luxstay (Vinhomes Central Park - HCM city)Our address: 208 Nguyen Huu Canh, Ward 22, Binh Thanh District.The main central location is only 10 - 15 minutes by car to District 1, District 2 and all the tourist attractions and everything you need.If this rental apartment has expired on the dates you are searching for, please contact us via message via Airbnb so we can send other apartment by new links, similar apartments for you to have more choices.The spaceWe offer the followings during your stay:1. FREE NETFLIX + 100 CHANNELS2.FREE WELCOME WATER3.FREE CLEANING EVERY 2 DAYS4.FREE AIRPORT PICK-UP or DROP-OFF for reservation from 10 NIGHTSAs your home, we provided:1. Fully equiped kitchen for cooking2. Bathroom: Hair dryer, Shampoo, shower gel, hand wash, bath towels, face towels, bathroom mat, toothbrush and toothpaste3. Living room: Comfortable sofa with 55 inch TV4. Bedroom: 1 King size and 1 queen matresss with white bedsheets, iron , iron board and hangers5. Highspeed wifi ( 100mbps )6. Washer and Dryer 2 in 1 function7. Sun clothes hangerGuest accessYou can use the full range of  facilities including:ou will have full access to the apartment 24/7.Coffee shops and restaurant in the place: - Vietnamese Coffee Shops- Bun Bo Hue An Hoa Resrtaurant (Vietnamese noodles)- Tour Les Jours Bakery- Vinmart supermarket- Sago Bistro Restaurant (Europe and Asian foods)- An Moc organic foods and drinks- Fresh Garden BakerySport- Swimming pool ( booking over  7 days )- GYM- Tennis- BadmintonRelax:- Green Park along the river- Kids playground- BBQParking- For car/motorbike/bike with fee per hoursHospital- Vinmec International HospitalShopping Mall- Vincom Center of Landmark 81th buildingOther things to noteYou should inform me about the date of your flight . In case of any unexpected event such as, flight delays/cancellations please inform us as soon as posible. You don't worry if you arrive late at night or early in the morning and bring with all your luggage to your accommodation.When you use our cough service, we will provide you with many benefits during your stay with us. We are willing to assist you 24/7.* CHECK IN: You may be able to check-in our house when you arrive before the check in time if our house is available. If not, you can enjoy the waiting area with free high speed wifi or have a cup of coffee at some local coffee shops just few steps away.* CHECK OUT: please leave Elevator Card on the table, turn off all electricities and close the door when checkout* GUIDEBOOK: please read the guidebook on Airbnb for more information for your trip: Where to visit, eat and shop!PLEASE CHECK OUR PROFILE TO VIEW OTHER APARTMENTS",,"4","4","3","4","4","5","1","4","5 nights x $454.71","$2,273.56",,,,,,,,,,,,"Total (calculated price, may vary)","$2,274",,,"$2,274 for 5 nights",,"$2,274","for 5 nights","10.79437","106.71991","https://www.airbnb.com/rooms/780230956216595152?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1365174375672227384/original/0327dc20-9bee-40f3-8dfe-48d6e35c7d51.jpeg?im_w=720&width=720&quality=70&auto=webp","1365174375672227384","Double Penhouse 86 &Pool Private","The only complex of 2 penthouse apartments in Saigon on the 24th floor, next to each other includes:- 2 private pools, 2 private saunas, bbq-8 bedrooms, 11 double beds, 8 bathrooms- Good price, Worthy quality- Location right in the heart of Saigon, walking distance from Bui Vien walking street, West Pham Ngu Lao street, Ben Thanh market, Nguyen Hue walking street, shopping area, bar, about 5 minutes by car or you can walk explore the famous shopping and food streets of the street cityThe spaceDouble  Penthouse 86  is located in District 5, near Nguyen Van Cu and Tran Hung Dao streets. It only takes 5 minutes (by taxi) to Ben Thanh Market, District 1 and the center of Ho Chi Minh City. This location itself is also considered by locals as the city center, the penthouse has a beautiful view of the city, especially the Bitexco Financial Tower - the leading building in Vietnam, where the fireworks event is held. . In terms of traffic, the building is near the largest subway line in Vietnam. Cars, taxis, especially Grab/Uber can be easily taken at extremely cheap prices. For food & entertainment, there are many 24h mini shops, bars, pubs, toilets around...so it meets all the needs of customers.Regarding the Penthouse utility, there are:-There is 2 rooftop pool, a private swimming pool for guests-2 * sauna- bbq grill equipment-- can set up a karaoke room + a large-screen cinema room with a capacity of 20 people (charges apply)All free. The most important thing, there is 24/24 security and friendly residents.Double  Penthouse 86  is unique because:- suitable for large family,- Smart TV 60 "" can watch (Netflix, Youtube, , movies, sports channels ...)- Modern kitchen (microwave, BBQ, kettle, toaster, large fridge, full kitchen equipment for large groups...)- Mattresses, bed sheets and towels of a 5-star hotel- Modern furniture and high quality★FAQ★Q: How long does it take from Airport to your house? And how much is taxi fee?A: [It takes around 25~30min by taxi and it costs around 10 USD][FYI, I recommend for you to use VINASUN Taxi as other taxi companies are not safe for foreign travellers]Q: How can I check-in & out? and what time is it?A: [I will send you detailed guideline for check-in and other information right after your reservation confirmed.][The official check-in time is 15:00 and check-out is 12:00]Q: Early check-in and late check-out is possible?A: [It is flexible, but actually it depends on other guest's schedule.]Q: Your penthouse is closed to center of the HCM city?A: [White Penthouse  is just near by center of the HCM city as it is located in District 5. It usally takes 3 minutes to District 1 by taxi.][FYI, most of tourist sites are in District 1 such as Ben Thanh market, Reunification Palace, BITEXCO Tower, Traveller-Street and so on]Q: How can I rent Motor bike?A: [We know numerous motor bike rental shop, so we can introduce you.]Guest accessRegarding the Penthouse utility, there are:-There is 2  rooftop pool, a private swimming pool for guests- 2 * sauna- bbq grill equipmentAll free. The most important thing, there is 24/24 security and friendly residents.Other things to noteRegulations to note: 1️⃣DECLARATION OF TEMPORARY RESIDENT:  *According to Vietnamese law, I will help registered your stayed. Your responsibility is to check the total people stay in the room overnight and sent to us all the information ( passport for foregein guest and ID card for Vietnamese ) If you need support, please contact hotline, we will support you.Note *** If you invited new guests to visit the apartment after 10pm, please send additional necessary documents  so that we can update new guest information. ‼️  there is extra people come to check registration stay and we didn't have any extra documents to update your stay, likethe building management or policemen come to check accommodation stay and find it lack of information, we do not take the responsibility. So if there is extra people come to stay overnight, please sent us extra passport/ Id number   2️⃣ POOL: ** To maintain the quality of the water pool, we have to come to clean the pool every Tuesday, Thursday and Saturday,  Estimated time after 12pm we will clean the pool, please note this information and allow us come to clean the pool.*Please do not turn off the water filter in the pool. Please be quiet at the pool area after 10PM to avoid disturb neighboor",,,,,,,,,,"5 nights x $418.34","$2,091.68",,,,,,,,,,,,"Total (calculated price, may vary)","$2,092",,,"$2,092 for 5 nights",,"$2,092","for 5 nights","10.754429666375648","106.68112839670427","https://www.airbnb.com/rooms/1365174375672227384?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-852638757805485674/original/e5b1930b-791e-4d5a-a80b-e172a7cb4327.jpeg?im_w=720&width=720&quality=70&auto=webp","852638757805485674","4BR Landmark 81 Luxury Saigon river view - vivian","Relax with the whole family at this peaceful place to stay.",,,,,,,,,,"5 nights x $386.50","$1,932.48",,,,,,,,,,,,"Total (calculated price, may vary)","$1,932",,,"$1,933 for 5 nights",,"$1,933","for 5 nights","10.79649","106.71867","https://www.airbnb.com/rooms/852638757805485674?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ1MTk2NDgzMTA3NDIwMTIyNA==/original/74788540-e8ac-42f3-9032-7b17b04dfe32.jpeg?im_w=720&width=720&quality=70&auto=webp","1451964831074201224","7 Chic Units-Elevator-Sky Lagoon-Free Laundry-Cafe","Located in the heart of District 1 and surrounded by  tons of bars, restaurants, coffee shops and street food stalls, just some minutes’ drive from Nguyen Hue Walking Street, it is simple for visitors to here to have fun, try unfamiliar cuisines and explore a new place during  the stay in Saigon.The spaceIt is hard to find a comfortable accommodation w 7 ensuite studios with a stunning design near the ""Western Street"". It is designed to accommodate up to 14 guests. The interiors offer excellent functionality, fully equipped kitchenettes, and comfortable bedrooms. An unit provides guests with the highest comfort and perfect vantage point for everyone wishing to admire the amazing view of town. • FREE Laundry• FREE Wifi/ Netflix• FREE Towels/Shower Gel/ToothbrushWe provide best comfortable private vehicles with experienced driver who are well known in airport arrival and departure services. Furthermore, we're happy to offer FREE Airport Transfer for those who book tours with us.Guest accessThe place:- Our friendly staff will help with check-in, assist with luggage, and make sure you get to your home safely- WIFI- Smart TV- Having the most essential cooking tools in the kitchen- Air Conditioning - Private bathroom with shower- Hairdryer- Fan- Mini fridge- Washer & Dryer in the laundry room- Rooftop common space w a pool - Check-in time: 2PM & Check-out time: 11AM (flexible)",,,,,,,,,,"5 nights x $391.05","$1,955.23",,,,,,,,,,,,"Total (calculated price, may vary)","$1,955",,,"$1,956 for 5 nights",,"$1,956","for 5 nights","10.773465163749972","106.70457415651056","https://www.airbnb.com/rooms/1451964831074201224?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1165544717780792091/original/92cba918-0368-4011-9c2f-ec325ba92ab3.jpeg?im_w=720&width=720&quality=70&auto=webp","1167728141819037412","Bigdeal Family Room Walk To BenThanh","* New, Clean, Clean, Clean Condo* Location: In the center of District 1 and walkable to city tourist spots* 24/7 flexible check in, easy to find, easy to get inside with clear instructions* Free WiFi, Fully Air-conditioned* Clean bathroomwould * Look like photos, had listed amenities* Lots to do* Bar, Starbuck, Cafe, restaurants, food store, Convenience store, Supermarket .all in walking distance.",,"5","5","5","5","5","4.5","2","4.5","5 nights x $451.70","$2,258.52",,,,,,,,,,,,"Total (calculated price, may vary)","$2,259",,,"$2,259 for 5 nights",,"$2,259","for 5 nights","10.77485","106.69701","https://www.airbnb.com/rooms/1167728141819037412?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1257029379150640158/original/30d71e32-6201-4400-838b-33cb248779ee.jpeg?im_w=720&width=720&quality=70&auto=webp","1257029379150640158","四寝室。4BR、Vinhomes Landmark","Build memories in this unique and family-friendly place.",,,,,,,,,,"5 nights x $568.33","$2,841.64",,,,,,,"Special offer","-$500.00",,,,"Total","$2,341.64",,"$2,342","$2,342 for 5 nights, originally $2,842","$2,842","$2,342","for 5 nights","10.7951119","106.722096","https://www.airbnb.com/rooms/1257029379150640158?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4NzU1NTI1MDA2ODQ3OTcwNA==/original/772fb92c-9be3-488b-b33d-07900abf0dd9.jpeg?im_w=720&width=720&quality=70&auto=webp","1387555250068479704","The whole private 5BR pool villa is yours","A whole pool villa with 5 bedrooms and 6 WCs exclusive your group use only. Each bedroom has its own bathroom.A white modern designed place with full glass wall, always filled with airy light. A 4-storey villa with a lift ensures you a spacious space and a convenient stay. You will definitely keep yourself entertained with our big pool, billiards and karaoke facilities.Nice view from all the rooms, modern kitchen and also a garden will surely chill you on your holidays.Just book and enjoy ;)",,"4.5","4","4","3","4","4","2","4","5 nights x $308.56","$1,542.78",,,"Early bird discount","-$130.90",,,,,,,,"Total","$1,411.88",,"$1,412","$1,412 for 5 nights, originally $1,543","$1,543","$1,412","for 5 nights","10.7823733","106.7477746","https://www.airbnb.com/rooms/1387555250068479704?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/847a9f42-f505-4003-91b4-b099ba016fbb.jpg?im_w=720&width=720&quality=70&auto=webp","49477218","YELLOW FANCY 3 BEDS/FREE POOL+ GYM","Fancy decor in yellow tone.",,,,,,,,,,"5 nights x $454.71","$2,273.56",,,,,,,,,,,,"Total (calculated price, may vary)","$2,274",,,"$2,274 for 5 nights",,"$2,274","for 5 nights","10.76167","106.69977","https://www.airbnb.com/rooms/49477218?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/3023f89c-a860-4fb3-a0a3-68b3bc735759.jpg?im_w=720&width=720&quality=70&auto=webp","32946779","New luxury villa for rent at Riviera District 2","Riviera villa District 2 need for rent in high-class compound. A closed high-class villa area along the Saigon River with modern and high-class architectural villas. New original villa with extremely luxurious design with an area of ​​289m2, including 1 ground – 2 floors, large living room, 5 bedrooms, 5 bathrooms, kitchen, yard, …The spaceVilla Riviera is located in a quiet area, 24-hour security, along the Saigon River, integrating high-end facilities: parks, saltwater pools, Tenis yard, gym.",,,,,,,,,,"5 nights x $454.71","$2,273.56",,,,,,,,,,,,"Total (calculated price, may vary)","$2,274",,,"$2,274 for 5 nights",,"$2,274","for 5 nights","10.80771","106.74933","https://www.airbnb.com/rooms/32946779?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-738784247066677578/original/f60b4b6b-5234-4a4d-97da-38e4dd22cc02.jpeg?im_w=720&width=720&quality=70&auto=webp","738784247066677578","Luxury 4BR Apt in Landmark 81","Vinhomes Central Park is the most upscale downtown in Ho Chi Minh. Located in the center, It is very easy to move to other areas of the city as well as other provinces in the South.At Happy Homes you can expect all the luxury and amenities of a hotel, but with more space, less contact, and modern design. Whether you’re travelling for business or leisure, all of our apartments have room to live or work with keyless entry, and exceptional cleaning standards.The spaceThis apartment has 4 bedrooms, 3 bathrooms, balcony, living room, kitchen and washing area.✔  It is fully furnished with central air conditioning, smart TV, dining table, Iron, hair dryer, washing machine, refrigerator...✔  Kitchen: microwave, spoon, forks, bowls, rice cooker, super speed kettle, induction, knives, chopsticks, cutting board...✔  Bedroom: soft bed and white mattress, towels, pilows✔  Bathroom: Shampoo, shower gel, towels, toothbrush, toothpaste...✔  Keypad and elevator card that help guests check in 24/7 without the host there.Guest accessGuests can use all amenities in the apartment.Other things to noteGuests can use all amenities in the apartment.",,,,,,,,,,"5 nights x $406.74","$2,033.68",,,,,,,,,,,,"Total (calculated price, may vary)","$2,034",,,"$2,034 for 5 nights",,"$2,034","for 5 nights","10.7954","106.7226","https://www.airbnb.com/rooms/738784247066677578?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1309236993898488286/original/20bc9bfa-48cf-4e29-95aa-d75eb0975af7.jpeg?im_w=720&width=720&quality=70&auto=webp","1309236993898488286","The Rixx Glamorous Family@Korean Town Phu My Hung","Relax with the whole family at this peaceful place to stay.",,,,,,,,,,"5 nights x $272.82","$1,364.12",,,,,,,,,,,,"Total (calculated price, may vary)","$1,364",,,"$1,365 for 5 nights",,"$1,365","for 5 nights","10.727630220641363","106.70867118984461","https://www.airbnb.com/rooms/1309236993898488286?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-671961325537186773/original/d729ced3-c602-436d-a6b1-724db5a28901.jpeg?im_w=720&width=720&quality=70&auto=webp","671961325537186773","Căn hộ 4PN Landmark 81 Vinhomes Central Park","Vinhomes Central Park is the most high-class urban area in Ho Chi Minh. Located right in the center so it is easy to move to other areas of the city as well as the southern provinces.The apartment at Suolseven Homes with the luxury and amenities of a hotel, but with more space, less exposure and modern design. Whether you're traveling for business or pleasure, all of our apartments have rooms to stay or work with keyless entry and unsurpassed cleaning standards.The space4-Bedroom ✔ Apartment in Landmark 81, Vinhomes Central Park✔ The apartment includes: 4BR, 2 bathroom, living room, kitchen, balconyFully ✔ furnished with central air-conditioner, kitchen, fridge, washing machine, beds and mattresses ✔ The kitchen is fully stocked with cooking such as: Rice cooker, microwave, dishes, chopsticks, pots, cutting boards...✔ Bathroom with toothbrush cream, shampoo, shower gel, toilet paper available✔  Vinhomes Central Park is a modern residential complex, 14-hectare green park and fresh atmosphere by Saigon River.Very convenient✔  location with Vincom mall, CGV cinema, Eurasian restaurants, food court and cafes etc.✔  The apartment is an ideal space for family gatherings, meeting friends, business travelers...Guest accessGuests can use all facilities in the apartment✔  The apartment is equipped with high speed, stable internet✔   Smart TV with internet connectionCentral air✔   conditioning, refrigerators and kitchen utensils✔  The washing machine works well.Hair ✔   dryer, iron, comb...✔   Along with more than 50 other amenities in the apartmentOther things to noteNote:Smart curtains with buttons do not pull hands.Air conditioner does not use Remote.Thank you and we look forward to serving you!",,,,,,,,,,"5 nights x $427.94","$2,139.71",,,,,,,,,,,,"Total (calculated price, may vary)","$2,140",,,"$2,140 for 5 nights",,"$2,140","for 5 nights","10.79141","106.72257","https://www.airbnb.com/rooms/671961325537186773?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1093769485235309569/original/470793a2-11c3-418b-8cb1-ad84cddcf6d3.jpeg?im_w=720&width=720&quality=70&auto=webp","1093769485235309569","Penthouse An Thinh","Enjoy a stylish experience at this centrally-located place.",,,,,,,,,,"5 nights x $480.04","$2,400.19",,,,,,,,,,,,"Total (calculated price, may vary)","$2,400",,,"$2,401 for 5 nights",,"$2,401","for 5 nights","10.79749","106.73943","https://www.airbnb.com/rooms/1093769485235309569?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1363590536503196671/original/70d35c39-d252-4639-8a10-f3e3fbb46787.jpeg?im_w=720&width=720&quality=70&auto=webp","1363590536503196671","Elegant 3BR Retreat in The Opera","Go anywhere near when your family stays at this centrally-located place.",,,,,,,,,,"5 nights x $310.03","$1,550.13",,,,,,,"Special offer","-$265.60",,,,"Total","$1,284.53",,"$1,285","$1,285 for 5 nights, originally $1,551","$1,551","$1,285","for 5 nights","10.776486536859911","106.71323055452321","https://www.airbnb.com/rooms/1363590536503196671?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/d36b7f7d-0108-40cb-b9fe-650fae677993.jpg?im_w=720&width=720&quality=70&auto=webp","603223372423966770","5 bedroom for Group, Millenium 5mins to center","",,"4.89","5","4.86","4.93","4.89","4.96","28","4.82","5 nights x $264.61","$1,323.03",,,,,,,,,,,,"Total (calculated price, may vary)","$1,323",,,"$1,324 for 5 nights",,"$1,324","for 5 nights","10.76355","106.69878","https://www.airbnb.com/rooms/603223372423966770?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-746221007977937549/original/891bb2c1-a444-4e44-910a-d883e313746e.jpeg?im_w=720&width=720&quality=70&auto=webp","746221007977937549","Charming hotel with 3-bedrooms and swimming pool.","Stay in the center of the action in this one-of-a-kind place.",,,,,,,,,,"5 nights x $472.90","$2,364.48",,,,,,,,,,,,"Total (calculated price, may vary)","$2,364",,,"$2,365 for 5 nights",,"$2,365","for 5 nights","10.7722461","106.7133934","https://www.airbnb.com/rooms/746221007977937549?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1180947309326833798/original/a617f540-5e22-4453-a846-2145fd9d13d0.jpeg?im_w=720&width=720&quality=70&auto=webp","1180947309326833798","Gem Villa 10 - 5 Big Bedroom Big Pool Big Garden","800 square meters wide- Located at 10 Dang Huu Pho.5 bedrooms ,6 bathrooms , karaoke, large living room, private pool, large garden- The pool is 22m long and 2m2 deep, the garden is super large- Total Villa area is 800m2 located in Thao Dien gold land in District 2, the most beautiful area in the city.- Near the Villa to walk out to restaurants with enough European and Asian dishes.- Hospital, School, Supermarket and shopping mall with close at Villa 5 steps to go to- Convenient area to move District 1 only 5 minutes",,"1","3","1","1","1","5","1","1","5 nights x $491.09","$2,455.43",,,,,,,,,,,,"Total (calculated price, may vary)","$2,455",,,"$2,456 for 5 nights",,"$2,456","for 5 nights","10.803379067300886","106.73551823600678","https://www.airbnb.com/rooms/1180947309326833798?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1052540492195094214/original/6fffa744-eb04-4135-a4ca-311296e06bdd.jpeg?im_w=720&width=720&quality=70&auto=webp","1052540492195094214","City Central Apt 5BRs 5Beds,2 Livings rooms D1","Spacious, quiet space, right in the center, very convenient to move to top entertainment and dining locations.",,,,,,,,,,"5 nights x $361.79","$1,808.93",,,,,,,"Special offer","-$296.51",,,,"Total","$1,512.42",,"$1,513","$1,513 for 5 nights, originally $1,809","$1,809","$1,513","for 5 nights","10.745588369882395","106.65316715767213","https://www.airbnb.com/rooms/1052540492195094214?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1528080245008180907/original/1ff25629-adde-41d5-a2df-379d3a4c9b21.jpeg?im_w=720&width=720&quality=70&auto=webp","1528080245008180907","5 APT | Pool | Kitchen | Lift | Free Laundry","Located in the heart of District 1 and surrounded by  tons of bars, restaurants, coffee shops and street food stalls, just some minutes’ drive from Nguyen Hue Walking Street, it is simple for visitors to here to have fun, try unfamiliar cuisines and explore a new place during  the stay in Saigon.The spaceIt is hard to find a comfortable accommodation w 5 ensuite studios with a stunning design near the ""Western Street"". It is designed to accommodate up to 10 guests. The interiors offer excellent functionality, fully equipped kitchenettes, and comfortable bedrooms. An unit provides guests with the highest comfort and perfect vantage point for everyone wishing to admire the amazing view of town. • FREE Laundry• FREE Wifi/ Netflix• FREE Towels/Shower Gel/ToothbrushWe provide best comfortable private vehicles with experienced driver who are well known in airport arrival and departure services. Furthermore, we're happy to offer FREE Airport Transfer for those who book tours with us.Guest accessThe place:- Our friendly staff will help with check-in, assist with luggage, and make sure you get to your home safely- WIFI- Smart TV- Having the most essential cooking tools in the kitchen- Air Conditioning - Private bathroom with shower- Hairdryer- Fan- Mini fridge- Washer & Dryer in the laundry room- Rooftop common space w a pool - Check-in time: 2PM & Check-out time: 11AM (flexible)",,,,,,,,,,"5 nights x $278.28","$1,391.42",,,,,,,,,,,,"Total (calculated price, may vary)","$1,391",,,"$1,392 for 5 nights",,"$1,392","for 5 nights","10.77567","106.70219","https://www.airbnb.com/rooms/1528080245008180907?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
